,SMA,ECadherin,Cytokeratin,HLADR,Vimentin,CD28,CD15,CD45RA,CD66b,CD20,CD68,CD4,CD8,CD11c,CD45RO,CD3,IFNg,TCF1,CD14,CD56,PD1,CD45,PNAd,CD31,size
0,0.5713952988378701,0.8956489999728667,2.232819351393926,3.9365508923413004,4.508374558974686,0.585098950160046,0.34239033456424334,2.9616571999403623,0.29933499037482675,3.7802352467055003,1.5411872121020014,1.2062548659724435,1.0757605134120876,1.534184927677758,2.8474819199276045,1.8095310820376724,1.0731553714186042,1.5596545197075362,2.752698288229552,2.9886995722233602,0.6120830354075885,2.3060584477151753,0.4128201269494907,1.209176603361981,102.50276243093921
1,0.4667911276093781,0.6865022625204562,2.0357327337349735,3.9031656095452356,4.662157627380988,0.6170662711963091,0.2663138748295438,3.126719730168422,0.27840565133268563,3.7663731259569926,1.3531574187191648,1.3738528658530584,1.1717896616642138,1.3430966202350592,3.0721342813285673,2.016215697052549,0.9600798319624191,1.4282653969293266,2.5667243809007667,2.8870270187239413,0.5441015339250683,2.4697801197396525,0.4038134842081584,1.140544956941006,52.50067658998647
2,0.5056897416487822,0.6795962617644198,2.0166248167437977,3.863395325939298,4.67461836018071,0.6047133642617796,0.26571937021280356,3.1132839064737663,0.27145075741535113,3.7005467455919874,1.3586046194810995,1.3161168332322044,1.1618142833242835,1.2987084709843288,3.03984257316807,1.9561979836114214,0.9374042102675967,1.3509621247492418,2.592595372125077,2.8887686256654037,0.5114056359083324,2.4436179346047737,0.40511680646164877,1.1461359642721038,34.940224159402234
3,0.5317324575379961,0.7726567450416151,2.087252956045499,3.9067693772973833,4.602994065111525,0.6198595762395414,0.28623644857202934,3.0024977673329483,0.2779049261687428,3.724825779622814,1.4804029606473048,1.3161524226211327,1.1281261183629112,1.5083774648265558,2.99833176345695,1.979282105887969,1.0359507756672375,1.4864259969076592,2.6720244198232526,2.9868318948864045,0.6063996432719324,2.3867714021836006,0.4119969462653323,1.189281977250385,74.8443113772455
4,0.46293593212018386,0.7742593418971055,2.0129715190538855,3.707465952201505,4.430304589042615,0.5867184800449942,0.25818325822751154,2.8217548759750177,0.2821695334565473,3.4095292622706874,1.4382231080778962,1.25102589248662,1.0613563219157025,1.32669215824659,2.921800545983252,1.78623289684159,0.885643866408556,1.3228319194788158,2.6529922749048955,2.964154310054502,0.5357824672206963,2.384901417772979,0.4340440776397063,1.1777203545180295,7.959514170040485
5,0.49502290780437713,0.69553423093083,2.0286860565907325,3.7922321673833106,4.6525289566789505,0.6049003815632739,0.25787847414656206,3.0516813648468304,0.2618478355270001,3.625589369760962,1.3537942024827376,1.3418881503007156,1.1640853553452408,1.2982110429091713,3.0632462343541906,1.9912358214275574,0.9101042821601564,1.3575424245107808,2.567582678820876,2.8902773211732984,0.5127733032847386,2.4382325658536166,0.4048641706383131,1.131906617499485,40.011976047904184
6,0.530635693790635,0.7141829999417175,1.976231242124497,3.750766479755115,4.6217659434647524,0.6133492230273699,0.28268031452196735,3.010488599333102,0.2939600275909809,3.5753767651444552,1.4111747766933909,1.3083337646641024,1.0795826156151755,1.3156104772952968,2.9801423417005966,1.8669032547348012,0.8913417251428537,1.3191822096461507,2.652607327610066,2.9247457916501705,0.5283903241882769,2.416493738078022,0.41804060023076756,1.1693206280930968,20.112050739957706
7,0.4933160929004181,0.9893037151959787,2.428113884411192,3.7813072943056887,4.503623505091617,0.5275818078429554,0.27659377291464154,2.783586623487188,0.27615219827814047,3.664562433312588,1.5957000545702362,1.0560557131281354,0.9940318072865972,1.4747779903175768,2.6924156729461908,1.6721296154507788,1.1866515146628827,1.4450857115300855,2.8073489460143874,3.0019297114520014,0.4723402176059961,2.115821608031024,0.3865451047610358,1.1355030514847766,141.448275862069
8,0.49994925748789076,0.723992654622255,2.026666271338455,3.7987852695435933,4.664707409734789,0.6112598341725428,0.25949349346341016,2.975440291090527,0.2617240296950711,3.609202056271645,1.3663629095024306,1.3772101225024052,1.1920562627297955,1.4102199038210725,3.0735521857101205,2.025629136124928,0.9489176280890727,1.4901551521427485,2.6497740754169246,2.9413304346519835,0.560900090344207,2.4199858198934705,0.41668293457187067,1.1614556965551794,62.41787439613526
9,0.5131377350908176,0.832013309150345,2.1400832133735186,3.840556827932503,4.482715504003796,0.5829539286046921,0.27121166931681573,2.897603821062394,0.2730131305016664,3.6679574165239797,1.4779253587019143,1.2088067036806114,1.09106619736276,1.5090862017866855,2.899432656299701,1.8785872942938087,1.0048626933738432,1.4932468454540182,2.6970083956382713,2.992592794217016,0.5599889031618235,2.3363447940905693,0.40556948285088396,1.1972566459069753,82.60900473933648
